Id,Label,community,indegree,outdegree,degree
1158,https://openalex.org/W2169447017,3,8,7,15
1159,https://openalex.org/W2252552045,3,1,0,1
1160,https://openalex.org/W2032423176,1,9,3,12
1161,https://openalex.org/W1984612548,3,3,3,6
1162,https://openalex.org/W4308751853,1,1,2,3
1163,https://openalex.org/W2790276528,1,1,1,2
1164,https://openalex.org/W2502672703,1,3,0,3
1165,https://openalex.org/W3125477957,3,0,5,5
1166,https://openalex.org/W647779628,3,1,2,3
1167,https://openalex.org/W2054806049,3,1,1,2
1168,https://openalex.org/W2078182724,3,1,1,2
1169,https://openalex.org/W2615446349,3,1,1,2
1170,https://openalex.org/W3124443986,3,1,3,4
1171,https://openalex.org/W3095676149,1,8,7,15
1172,https://openalex.org/W2029741362,1,1,1,2
1173,https://openalex.org/W2071989193,1,2,2,4
1174,https://openalex.org/W2316362864,1,1,2,3
1175,https://openalex.org/W2976264718,1,7,1,8
1176,https://openalex.org/W3122031089,1,1,0,1
1177,https://openalex.org/W3125985932,1,2,0,2
1178,https://openalex.org/W2186384275,2,24,7,31
1179,https://openalex.org/W10392737,3,5,6,11
1180,https://openalex.org/W1540012916,2,1,0,1
1181,https://openalex.org/W1975411855,2,5,2,7
1182,https://openalex.org/W2022019842,2,1,0,1
1183,https://openalex.org/W2252255867,1,7,1,8
1184,https://openalex.org/W2520771835,2,1,0,1
1185,https://openalex.org/W2796971543,2,4,1,5
1186,https://openalex.org/W188478625,3,4,3,7
1187,https://openalex.org/W635171058,3,2,3,5
1188,https://openalex.org/W1497614679,3,1,3,4
1189,https://openalex.org/W1557360528,3,7,2,9
1190,https://openalex.org/W2112320735,3,2,1,3
1191,https://openalex.org/W1493742466,3,1,4,5
1192,https://openalex.org/W2147393791,4,6,2,8
1193,https://openalex.org/W4315497910,2,4,2,6
1194,https://openalex.org/W1528849961,2,4,3,7
1195,https://openalex.org/W2014593585,2,3,0,3
1196,https://openalex.org/W2079121888,2,2,1,3
1197,https://openalex.org/W2499429660,1,7,2,9
1198,https://openalex.org/W2754348787,1,1,3,4
1199,https://openalex.org/W2036887564,1,7,2,9
1200,https://openalex.org/W2074630140,1,2,0,2
1201,https://openalex.org/W2888428748,2,1,0,1
1202,https://openalex.org/W3198272641,2,2,1,3
1203,https://openalex.org/W1597983264,2,3,3,6
1204,https://openalex.org/W2113399249,3,0,1,1
1205,https://openalex.org/W1537618557,3,1,1,2
1206,https://openalex.org/W2111565199,1,3,2,5
1207,https://openalex.org/W2975374675,1,2,3,5
1208,https://openalex.org/W4384010683,1,0,2,2
1209,https://openalex.org/W2726876202,1,2,5,7
1210,https://openalex.org/W2733129887,1,3,3,6
1211,https://openalex.org/W2046732102,3,1,0,1
1212,https://openalex.org/W2908946113,3,12,3,15
1213,https://openalex.org/W1976063717,3,4,0,4
1214,https://openalex.org/W2008343499,3,3,2,5
1215,https://openalex.org/W2769245732,1,2,1,3
1216,https://openalex.org/W3201017266,1,2,1,3
1217,https://openalex.org/W3030227690,1,14,1,15
1218,https://openalex.org/W2069258717,1,4,5,9
1219,https://openalex.org/W3045372709,1,5,0,5
1220,https://openalex.org/W2090781369,3,1,1,2
1221,https://openalex.org/W1975578618,3,1,0,1
1222,https://openalex.org/W2092647359,1,2,1,3
1223,https://openalex.org/W2257522707,3,10,5,15
1224,https://openalex.org/W617150818,3,1,0,1
1225,https://openalex.org/W635318242,3,1,2,3
1226,https://openalex.org/W2147810489,3,9,8,17
1227,https://openalex.org/W3123003693,3,2,0,2
1228,https://openalex.org/W3123075714,3,3,2,5
1229,https://openalex.org/W2079039442,2,2,4,6
1230,https://openalex.org/W2995292144,2,0,1,1
1231,https://openalex.org/W2042362479,2,8,1,9
1232,https://openalex.org/W2071648550,2,1,1,2
1233,https://openalex.org/W4294204360,3,7,3,10
1234,https://openalex.org/W2013110036,3,1,0,1
1235,https://openalex.org/W2781019178,3,14,3,17
1236,https://openalex.org/W3004394383,3,1,1,2
1237,https://openalex.org/W4375825564,1,16,5,21
1238,https://openalex.org/W3110319431,1,8,2,10
1239,https://openalex.org/W3212664240,2,11,7,18
1240,https://openalex.org/W4200334483,1,9,2,11
1241,https://openalex.org/W4225514498,1,20,9,29
1242,https://openalex.org/W4312910152,4,1,2,3
1243,https://openalex.org/W4321236995,1,4,0,4
1244,https://openalex.org/W2131120278,1,9,7,16
1245,https://openalex.org/W1503887202,5,2,7,9
1246,https://openalex.org/W181094514,5,1,0,1
1247,https://openalex.org/W1511844761,5,1,0,1
1248,https://openalex.org/W2006954019,5,6,2,8
1249,https://openalex.org/W2008201778,5,1,0,1
1250,https://openalex.org/W2069518199,5,2,0,2
1251,https://openalex.org/W2085484606,5,3,3,6
1252,https://openalex.org/W2169049019,5,4,1,5
1253,https://openalex.org/W1598634798,3,1,0,1
1254,https://openalex.org/W4220885676,1,7,2,9
1255,https://openalex.org/W2975162357,1,18,5,23
1256,https://openalex.org/W4220882158,2,7,0,7
1257,https://openalex.org/W2467430902,1,3,0,3
1258,https://openalex.org/W1565525199,3,1,0,1
1259,https://openalex.org/W4312281757,2,1,0,1
1260,https://openalex.org/W2017840025,1,1,0,1
1261,https://openalex.org/W2151182137,1,1,0,1
1262,https://openalex.org/W2547587166,1,1,0,1
1263,https://openalex.org/W2902599248,2,17,2,19
1264,https://openalex.org/W4289254140,1,1,0,1
1265,https://openalex.org/W3179268475,1,7,3,10
1266,https://openalex.org/W1587642881,1,1,3,4
1267,https://openalex.org/W3093905242,1,1,2,3
1268,https://openalex.org/W2938224699,1,3,2,5
1269,https://openalex.org/W2030875431,1,6,2,8
1270,https://openalex.org/W2214599749,3,4,5,9
1271,https://openalex.org/W4324359890,1,14,3,17
1272,https://openalex.org/W2039104740,1,4,2,6
1273,https://openalex.org/W2486429626,1,1,1,2
1274,https://openalex.org/W3041861881,3,0,2,2
1275,https://openalex.org/W3124155479,3,2,0,2
1276,https://openalex.org/W3125741684,3,1,1,2
1277,https://openalex.org/W4289549810,1,4,1,5
1278,https://openalex.org/W2990503606,2,33,2,35
1279,https://openalex.org/W1607278730,3,2,0,2
1280,https://openalex.org/W2888947028,1,4,1,5
1281,https://openalex.org/W3148881517,1,1,1,2
1282,https://openalex.org/W1981715411,3,1,1,2
1283,https://openalex.org/W2167744834,3,2,0,2
1284,https://openalex.org/W2132329595,3,16,10,26
1285,https://openalex.org/W623731598,1,6,7,13
1286,https://openalex.org/W648893379,3,2,1,3
1287,https://openalex.org/W1549971588,3,1,0,1
1288,https://openalex.org/W1969622249,1,3,0,3
1289,https://openalex.org/W1997158113,3,1,0,1
1290,https://openalex.org/W2004141032,1,2,1,3
1291,https://openalex.org/W2006286874,3,4,0,4
1292,https://openalex.org/W2065227944,3,1,0,1
1293,https://openalex.org/W2071074155,3,5,0,5
1294,https://openalex.org/W2483581678,3,1,0,1
1295,https://openalex.org/W2152371765,3,2,0,2
1296,https://openalex.org/W2397816609,2,1,0,1
1297,https://openalex.org/W2622732331,1,3,1,4
1298,https://openalex.org/W4306830042,2,1,2,3
1299,https://openalex.org/W2956028984,2,1,1,2
1300,https://openalex.org/W3118147341,2,9,5,14
1301,https://openalex.org/W620303094,3,12,5,17
1302,https://openalex.org/W1574217138,3,3,1,4
1303,https://openalex.org/W2128909200,3,1,0,1
1304,https://openalex.org/W2593583043,2,2,4,6
1305,https://openalex.org/W2903769773,2,5,0,5
1306,https://openalex.org/W205394384,3,0,1,1
1307,https://openalex.org/W2912069595,3,4,3,7
1308,https://openalex.org/W3096273859,1,1,0,1
1309,https://openalex.org/W2240104529,3,3,2,5
1310,https://openalex.org/W3046563265,1,3,1,4
1311,https://openalex.org/W2063295979,1,2,1,3
1312,https://openalex.org/W2054787653,1,1,1,2
1313,https://openalex.org/W2120056047,1,2,1,3
1314,https://openalex.org/W4285160658,2,3,0,3
1315,https://openalex.org/W2265308498,3,1,4,5
1316,https://openalex.org/W2119625862,3,1,1,2
1317,https://openalex.org/W2184757893,1,3,0,3
1318,https://openalex.org/W2167080781,4,3,0,3
1319,https://openalex.org/W4223605762,1,11,1,12
1320,https://openalex.org/W2488344064,1,1,3,4
1321,https://openalex.org/W2982357108,1,1,0,1
1322,https://openalex.org/W2090347708,3,2,1,3
1323,https://openalex.org/W2068724650,1,1,0,1
1324,https://openalex.org/W2785792178,1,7,2,9
1325,https://openalex.org/W2115849403,3,1,2,3
1326,https://openalex.org/W3211066473,2,6,5,11
1327,https://openalex.org/W583000211,2,1,2,3
1328,https://openalex.org/W2903207061,2,1,0,1
1329,https://openalex.org/W2954811843,2,1,0,1
1330,https://openalex.org/W2986326243,2,1,0,1
1331,https://openalex.org/W2090166818,1,1,0,1
1332,https://openalex.org/W2093422274,1,3,3,6
1333,https://openalex.org/W2401356885,1,13,1,14
1334,https://openalex.org/W1975446965,1,2,0,2
1335,https://openalex.org/W2103899426,3,1,3,4
1336,https://openalex.org/W1971775497,3,2,5,7
1337,https://openalex.org/W2067805391,3,5,1,6
1338,https://openalex.org/W1645157274,3,4,3,7
1339,https://openalex.org/W2042895210,3,2,5,7
1340,https://openalex.org/W2293621092,3,2,4,6
1341,https://openalex.org/W4376595955,3,2,5,7
1342,https://openalex.org/W3030172654,2,3,2,5
1343,https://openalex.org/W1969287087,2,1,1,2
1344,https://openalex.org/W3123237915,2,2,2,4
1345,https://openalex.org/W2516626146,1,1,0,1
1346,https://openalex.org/W2979076220,3,2,2,4
1347,https://openalex.org/W2804116262,3,1,0,1
1348,https://openalex.org/W3112319510,1,3,0,3
1349,https://openalex.org/W2950618733,1,4,0,4
1350,https://openalex.org/W2946059749,1,2,2,4
1351,https://openalex.org/W2651954930,3,1,2,3
1352,https://openalex.org/W2337818091,3,3,1,4
1353,https://openalex.org/W2894276137,3,3,1,4
1354,https://openalex.org/W4391736123,1,2,0,2
1355,https://openalex.org/W1503782220,1,3,2,5
1356,https://openalex.org/W2017752992,4,4,1,5
1357,https://openalex.org/W3111496841,1,2,0,2
1358,https://openalex.org/W1509707325,3,10,1,11
1359,https://openalex.org/W2795742248,3,4,5,9
1360,https://openalex.org/W3204380506,2,9,5,14
1361,https://openalex.org/W3084065861,2,1,4,5
1362,https://openalex.org/W3105797131,2,1,1,2
1363,https://openalex.org/W3115652188,2,2,6,8
1364,https://openalex.org/W3115671829,2,3,0,3
1365,https://openalex.org/W2358690954,1,2,1,3
1366,https://openalex.org/W294372358,1,1,0,1
1367,https://openalex.org/W1664705279,3,1,0,1
1368,https://openalex.org/W2080567374,2,2,1,3
1369,https://openalex.org/W2336771599,1,1,0,1
1370,https://openalex.org/W2056617855,3,2,1,3
1371,https://openalex.org/W3033908651,1,11,2,13
1372,https://openalex.org/W2004726442,1,2,1,3
1373,https://openalex.org/W2892362164,1,1,0,1
1374,https://openalex.org/W1999899703,2,1,1,2
1375,https://openalex.org/W2032136411,2,3,1,4
1376,https://openalex.org/W2548493320,3,2,0,2
1377,https://openalex.org/W643464358,1,1,1,2
1378,https://openalex.org/W828557202,1,1,1,2
1379,https://openalex.org/W2774775546,1,1,0,1
1380,https://openalex.org/W2981483656,1,4,0,4
1381,https://openalex.org/W146005130,1,1,0,1
1382,https://openalex.org/W1673498679,3,3,2,5
1383,https://openalex.org/W4298001153,1,8,7,15
1384,https://openalex.org/W1491427068,1,5,2,7
1385,https://openalex.org/W2300413716,3,4,0,4
1386,https://openalex.org/W3002491385,1,1,0,1
1387,https://openalex.org/W3040870019,1,3,2,5
1388,https://openalex.org/W3204517980,1,6,2,8
1389,https://openalex.org/W4285191398,2,8,1,9
1390,https://openalex.org/W4319073944,3,4,3,7
1391,https://openalex.org/W3122758420,3,1,2,3
1392,https://openalex.org/W4288046446,2,7,5,12
1393,https://openalex.org/W4390802210,2,1,0,1
1394,https://openalex.org/W4387814682,1,12,3,15
1395,https://openalex.org/W3123250208,1,5,1,6
1396,https://openalex.org/W3125170881,1,2,0,2
1397,https://openalex.org/W4284685808,1,5,3,8
1398,https://openalex.org/W3109441017,2,2,2,4
1399,https://openalex.org/W2490929695,1,15,3,18
1400,https://openalex.org/W18790134,1,2,3,5
1401,https://openalex.org/W88818926,2,2,1,3
1402,https://openalex.org/W2170589616,1,3,1,4
1403,https://openalex.org/W2095745944,1,5,2,7
1404,https://openalex.org/W2077232063,2,2,0,2
1405,https://openalex.org/W4230914361,1,1,1,2
1406,https://openalex.org/W4301021016,1,2,1,3
1407,https://openalex.org/W2617180360,5,0,2,2
1408,https://openalex.org/W2108289869,5,3,2,5
1409,https://openalex.org/W2157391617,2,1,0,1
1410,https://openalex.org/W2345264502,2,1,0,1
1411,https://openalex.org/W2904941115,2,1,0,1
1412,https://openalex.org/W3128279663,2,8,1,9
1413,https://openalex.org/W3195457335,2,2,0,2
1414,https://openalex.org/W1915498868,3,7,6,13
1415,https://openalex.org/W807460095,3,2,1,3
1416,https://openalex.org/W1573707748,3,2,0,2
1417,https://openalex.org/W1787013990,3,7,3,10
1418,https://openalex.org/W3124217624,1,2,1,3
1419,https://openalex.org/W2005999806,1,5,3,8
1420,https://openalex.org/W2549645983,3,1,0,1
1421,https://openalex.org/W2232951260,4,12,4,16
1422,https://openalex.org/W604635689,4,1,1,2
1423,https://openalex.org/W2160130200,4,1,0,1
1424,https://openalex.org/W2500232938,4,1,0,1
1425,https://openalex.org/W3094470519,1,14,2,16
1426,https://openalex.org/W2774733976,1,2,0,2
1427,https://openalex.org/W2496690062,3,2,2,4
1428,https://openalex.org/W2565987234,3,3,3,6
1429,https://openalex.org/W3125440307,3,3,1,4
1430,https://openalex.org/W2016677504,1,3,0,3
1431,https://openalex.org/W4224225976,4,0,4,4
1432,https://openalex.org/W3155297576,4,1,0,1
1433,https://openalex.org/W4253904342,4,1,1,2
1434,https://openalex.org/W2940467785,5,4,0,4
1435,https://openalex.org/W2013967405,3,4,1,5
1436,https://openalex.org/W1967690442,3,3,1,4
1437,https://openalex.org/W1723123890,3,4,1,5
1438,https://openalex.org/W2161345896,3,13,6,19
1439,https://openalex.org/W1571890566,1,1,1,2
1440,https://openalex.org/W2795443422,1,6,4,10
1441,https://openalex.org/W2029081418,1,6,2,8
1442,https://openalex.org/W2284943167,1,6,2,8
1443,https://openalex.org/W2035937202,1,8,7,15
1444,https://openalex.org/W3121319590,1,1,0,1
1445,https://openalex.org/W2795660367,2,7,1,8
1446,https://openalex.org/W1967375314,1,1,0,1
1447,https://openalex.org/W1991296241,1,1,0,1
1448,https://openalex.org/W2345950982,1,2,2,4
1449,https://openalex.org/W4249281377,1,1,1,2
1450,https://openalex.org/W1590235226,2,2,0,2
1451,https://openalex.org/W2010512251,2,3,1,4
1452,https://openalex.org/W2047019716,2,3,1,4
1453,https://openalex.org/W2154565440,2,1,0,1
1454,https://openalex.org/W2556257891,2,2,2,4
1455,https://openalex.org/W1958644671,4,2,0,2
1456,https://openalex.org/W2079606431,1,1,0,1
1457,https://openalex.org/W2735317928,1,1,1,2
1458,https://openalex.org/W2998745196,1,1,1,2
1459,https://openalex.org/W4224319074,1,1,1,2
1460,https://openalex.org/W4213278731,1,2,0,2
1461,https://openalex.org/W2975948723,2,3,3,6
1462,https://openalex.org/W2016994812,2,1,0,1
1463,https://openalex.org/W3095541909,2,6,2,8
1464,https://openalex.org/W2946289149,1,9,1,10
1465,https://openalex.org/W2902724323,2,2,2,4
1466,https://openalex.org/W2001439992,1,1,2,3
1467,https://openalex.org/W2154367469,1,1,1,2
1468,https://openalex.org/W4200100315,1,1,0,1
1469,https://openalex.org/W2063145191,3,5,1,6
1470,https://openalex.org/W2026215719,3,3,3,6
1471,https://openalex.org/W2013353294,3,3,5,8
1472,https://openalex.org/W2099035456,3,1,1,2
1473,https://openalex.org/W4390190688,2,10,4,14
1474,https://openalex.org/W2194143452,1,5,2,7
1475,https://openalex.org/W2440351602,1,4,1,5
1476,https://openalex.org/W4285115979,2,1,0,1
1477,https://openalex.org/W4389224546,2,1,0,1
1478,https://openalex.org/W2558179661,3,2,0,2
1479,https://openalex.org/W2518945008,1,1,3,4
1480,https://openalex.org/W2889167909,1,6,0,6
1481,https://openalex.org/W2939248770,1,7,0,7
1482,https://openalex.org/W2991482404,1,1,0,1
1483,https://openalex.org/W1563195942,3,5,0,5
1484,https://openalex.org/W1557319022,5,1,1,2
1485,https://openalex.org/W2602568554,1,1,0,1
1486,https://openalex.org/W1570735105,1,1,0,1
1487,https://openalex.org/W4248854147,1,15,0,15
1488,https://openalex.org/W3137409732,1,3,2,5
1489,https://openalex.org/W4361256396,2,1,1,2
1490,https://openalex.org/W2802222059,2,3,1,4
1491,https://openalex.org/W2070315649,1,3,0,3
1492,https://openalex.org/W4210951304,3,10,5,15
1493,https://openalex.org/W1990206896,3,1,1,2
1494,https://openalex.org/W2123824417,3,3,0,3
1495,https://openalex.org/W2275568246,3,2,2,4
1496,https://openalex.org/W2750446353,3,7,0,7
1497,https://openalex.org/W3122048529,3,2,0,2
1498,https://openalex.org/W4285453776,1,11,1,12
1499,https://openalex.org/W2995968125,2,10,1,11
1500,https://openalex.org/W4389038291,2,2,3,5
1501,https://openalex.org/W1819795793,2,1,0,1
1502,https://openalex.org/W3136945564,2,3,4,7
1503,https://openalex.org/W3201412875,2,12,2,14
1504,https://openalex.org/W3124720853,1,6,0,6
1505,https://openalex.org/W4285142851,2,1,0,1
1506,https://openalex.org/W2792771122,1,10,2,12
1507,https://openalex.org/W2749986894,1,1,2,3
1508,https://openalex.org/W4231060333,1,6,2,8
1509,https://openalex.org/W1997632952,3,2,0,2
1510,https://openalex.org/W1980798937,1,1,1,2
1511,https://openalex.org/W1967368893,1,2,3,5
1512,https://openalex.org/W2772318867,1,2,0,2
1513,https://openalex.org/W4293079296,5,1,2,3
1514,https://openalex.org/W2017723235,5,1,0,1
1515,https://openalex.org/W2142599662,5,1,0,1
1516,https://openalex.org/W2316757295,1,1,0,1
1517,https://openalex.org/W2802352343,4,3,0,3
1518,https://openalex.org/W2153526937,1,1,2,3
1519,https://openalex.org/W618600180,1,1,0,1
1520,https://openalex.org/W2534205368,1,3,2,5
1521,https://openalex.org/W1599470306,3,2,1,3
1522,https://openalex.org/W2060208922,1,2,1,3
1523,https://openalex.org/W1974360242,3,2,3,5
1524,https://openalex.org/W2060216847,3,2,2,4
1525,https://openalex.org/W2640297923,1,2,3,5
1526,https://openalex.org/W564333991,1,2,1,3
1527,https://openalex.org/W2323547987,1,1,0,1
1528,https://openalex.org/W2480493013,1,4,4,8
1529,https://openalex.org/W2499289837,3,1,1,2
1530,https://openalex.org/W2238513285,3,1,0,1
1531,https://openalex.org/W2244794597,3,10,2,12
1532,https://openalex.org/W2128330325,3,5,1,6
1533,https://openalex.org/W2024140670,4,1,2,3
1534,https://openalex.org/W2084821135,4,1,1,2
1535,https://openalex.org/W3037046293,2,1,0,1
1536,https://openalex.org/W3129917684,2,1,0,1
1537,https://openalex.org/W3130395513,2,1,1,2
1538,https://openalex.org/W3130930582,2,1,0,1
1539,https://openalex.org/W4315783807,4,4,3,7
1540,https://openalex.org/W2026242007,4,1,0,1
1541,https://openalex.org/W2047833308,4,1,0,1
1542,https://openalex.org/W2969844606,4,5,3,8
1543,https://openalex.org/W2317018868,3,2,0,2
1544,https://openalex.org/W2484744860,1,4,1,5
1545,https://openalex.org/W2035173816,1,11,2,13
1546,https://openalex.org/W4281633594,1,12,4,16
1547,https://openalex.org/W2553862714,1,2,0,2
1548,https://openalex.org/W2908101007,1,9,1,10
1549,https://openalex.org/W3216710232,1,1,0,1
1550,https://openalex.org/W4251261735,1,1,0,1
1551,https://openalex.org/W3124404855,3,1,2,3
1552,https://openalex.org/W1964522478,3,5,2,7
1553,https://openalex.org/W2060871537,2,2,2,4
1554,https://openalex.org/W1504959441,5,2,2,4
1555,https://openalex.org/W2965931740,1,8,6,14
1556,https://openalex.org/W1608892311,1,1,3,4
1557,https://openalex.org/W1913441030,1,1,0,1
1558,https://openalex.org/W2295843877,1,1,0,1
1559,https://openalex.org/W2469845854,2,4,2,6
1560,https://openalex.org/W2807625653,1,1,0,1
1561,https://openalex.org/W2884908882,1,1,0,1
1562,https://openalex.org/W4312818093,1,4,0,4
1563,https://openalex.org/W4392861266,4,8,2,10
1564,https://openalex.org/W3185690004,2,5,3,8
1565,https://openalex.org/W4387814939,4,1,0,1
1566,https://openalex.org/W4312560159,1,6,2,8
1567,https://openalex.org/W2469983763,1,1,1,2
1568,https://openalex.org/W3183773160,2,6,3,9
1569,https://openalex.org/W2120746524,3,3,1,4
1570,https://openalex.org/W4200332185,5,2,3,5
1571,https://openalex.org/W3037128388,5,1,0,1
1572,https://openalex.org/W3038006121,5,1,0,1
1573,https://openalex.org/W4321228461,5,1,1,2
1574,https://openalex.org/W2059077890,1,1,0,1
1575,https://openalex.org/W4206946606,1,1,1,2
1576,https://openalex.org/W2509806991,1,2,0,2
1577,https://openalex.org/W2979734530,2,11,3,14
1578,https://openalex.org/W2591150431,2,2,1,3
1579,https://openalex.org/W2975708410,1,6,1,7
1580,https://openalex.org/W3145335066,2,1,0,1
1581,https://openalex.org/W3211192238,2,1,2,3
1582,https://openalex.org/W2099358384,2,2,0,2
1583,https://openalex.org/W3125172340,2,1,0,1
1584,https://openalex.org/W4254281059,1,3,2,5
1585,https://openalex.org/W4319759182,2,13,4,17
1586,https://openalex.org/W3107018722,1,18,1,19
1587,https://openalex.org/W3189656983,2,1,0,1
1588,https://openalex.org/W3191595179,2,1,1,2
1589,https://openalex.org/W3193089035,2,1,0,1
1590,https://openalex.org/W4385077955,4,8,7,15
1591,https://openalex.org/W1973708231,2,8,4,12
1592,https://openalex.org/W2586802527,4,1,0,1
1593,https://openalex.org/W2788894742,4,2,0,2
1594,https://openalex.org/W4293312493,4,1,0,1
1595,https://openalex.org/W4312680748,1,10,1,11
1596,https://openalex.org/W4364863328,4,1,0,1
1597,https://openalex.org/W2499525773,3,4,0,4
1598,https://openalex.org/W2004694870,1,1,0,1
1599,https://openalex.org/W2074141764,1,1,0,1
1600,https://openalex.org/W2074363189,1,1,0,1
1601,https://openalex.org/W15996443,1,1,1,2
1602,https://openalex.org/W2056698658,1,1,0,1
1603,https://openalex.org/W3123380681,5,1,2,3
1604,https://openalex.org/W1989888564,5,1,0,1
1605,https://openalex.org/W2092588709,5,1,0,1
1606,https://openalex.org/W4226190686,2,7,1,8
1607,https://openalex.org/W3195476532,4,5,5,10
1608,https://openalex.org/W2784925536,4,1,0,1
1609,https://openalex.org/W2798071987,4,2,0,2
1610,https://openalex.org/W2806375370,3,3,0,3
1611,https://openalex.org/W2963849010,4,1,0,1
1612,https://openalex.org/W3014378306,4,1,0,1
1613,https://openalex.org/W2183293988,3,2,0,2
1614,https://openalex.org/W4387814709,1,24,3,27
1615,https://openalex.org/W2956128856,1,1,3,4
1616,https://openalex.org/W3213301845,1,14,8,22
1617,https://openalex.org/W4306671053,2,13,4,17
1618,https://openalex.org/W2009206392,3,2,2,4
1619,https://openalex.org/W2074365728,2,7,2,9
1620,https://openalex.org/W2120994828,2,6,2,8
1621,https://openalex.org/W2556100535,1,24,4,28
1622,https://openalex.org/W2337208202,1,1,0,1
1623,https://openalex.org/W2109306263,1,1,0,1
1624,https://openalex.org/W2186604003,3,1,0,1
1625,https://openalex.org/W4313432749,1,15,4,19
1626,https://openalex.org/W1673443184,1,2,0,2
1627,https://openalex.org/W1749418492,1,1,1,2
1628,https://openalex.org/W2773557438,1,19,1,20
1629,https://openalex.org/W3188866013,1,22,7,29
1630,https://openalex.org/W4387814769,1,7,3,10
1631,https://openalex.org/W2954593327,1,5,1,6
1632,https://openalex.org/W3176333044,1,11,0,11
1633,https://openalex.org/W3215048856,2,1,4,5
1634,https://openalex.org/W4303986852,1,5,2,7
1635,https://openalex.org/W2795886109,1,4,1,5
1636,https://openalex.org/W2991763553,1,1,0,1
1637,https://openalex.org/W2945412681,3,1,0,1
1638,https://openalex.org/W2903600317,3,1,0,1
1639,https://openalex.org/W2015870104,4,5,2,7
1640,https://openalex.org/W2897195861,4,1,1,2
1641,https://openalex.org/W178982676,3,7,1,8
1642,https://openalex.org/W1983956792,3,3,0,3
1643,https://openalex.org/W2611151215,4,6,1,7
1644,https://openalex.org/W2050629327,3,1,0,1
1645,https://openalex.org/W2765208320,1,3,1,4
1646,https://openalex.org/W2091566131,2,2,0,2
1647,https://openalex.org/W2554790924,2,2,0,2
1648,https://openalex.org/W2927356402,2,2,2,4
1649,https://openalex.org/W2216732643,2,3,1,4
1650,https://openalex.org/W2327759162,2,1,0,1
1651,https://openalex.org/W4242970117,2,2,0,2
1652,https://openalex.org/W157840315,1,1,1,2
1653,https://openalex.org/W2027722942,3,1,1,2
1654,https://openalex.org/W2559725860,1,5,2,7
1655,https://openalex.org/W1979954303,3,2,3,5
1656,https://openalex.org/W3127590480,4,2,2,4
1657,https://openalex.org/W4243258545,4,1,0,1
1658,https://openalex.org/W4392151442,1,5,1,6
1659,https://openalex.org/W3200474813,1,1,1,2
1660,https://openalex.org/W2047605214,2,3,0,3
1661,https://openalex.org/W2058758359,1,2,1,3
1662,https://openalex.org/W2268635547,1,1,2,3
1663,https://openalex.org/W2327167252,1,3,3,6
1664,https://openalex.org/W2786495524,1,1,1,2
1665,https://openalex.org/W4253333016,1,1,0,1
1666,https://openalex.org/W2995148498,1,1,1,2
1667,https://openalex.org/W2951967867,1,5,0,5
1668,https://openalex.org/W789904320,1,28,4,32
1669,https://openalex.org/W2041902432,1,1,0,1
1670,https://openalex.org/W2183346373,1,3,1,4
1671,https://openalex.org/W3026548176,1,1,0,1
1672,https://openalex.org/W3027164296,1,3,2,5
1673,https://openalex.org/W1507815671,3,6,6,12
1674,https://openalex.org/W2048226818,3,1,2,3
1675,https://openalex.org/W2089736494,3,1,0,1
1676,https://openalex.org/W3124091438,3,2,2,4
1677,https://openalex.org/W2905110629,4,3,0,3
1678,https://openalex.org/W4387814877,1,4,0,4
1679,https://openalex.org/W2321167267,2,3,0,3
1680,https://openalex.org/W4320502533,2,1,0,1
1681,https://openalex.org/W2499936978,5,2,4,6
1682,https://openalex.org/W4239257446,5,1,0,1
1683,https://openalex.org/W4242652273,5,1,0,1
1684,https://openalex.org/W4250884788,5,1,0,1
1685,https://openalex.org/W4256165748,5,1,0,1
1686,https://openalex.org/W2029524312,4,1,0,1
1687,https://openalex.org/W2804518254,4,2,0,2
1688,https://openalex.org/W2904551084,4,1,0,1
1689,https://openalex.org/W3122874245,2,3,1,4
1690,https://openalex.org/W2953730668,2,9,2,11
1691,https://openalex.org/W1985545152,3,2,0,2
1692,https://openalex.org/W2955658146,1,5,2,7
1693,https://openalex.org/W2029291613,1,1,0,1
1694,https://openalex.org/W4237089402,1,1,0,1
1695,https://openalex.org/W1490165506,1,1,0,1
1696,https://openalex.org/W2004273582,3,2,5,7
1697,https://openalex.org/W2078438666,1,1,0,1
1698,https://openalex.org/W2098898289,1,2,0,2
1699,https://openalex.org/W2791991152,1,4,0,4
1700,https://openalex.org/W2077053097,1,8,0,8
1701,https://openalex.org/W39599644,1,15,1,16
1702,https://openalex.org/W125298133,1,1,2,3
1703,https://openalex.org/W2273879972,1,8,0,8
1704,https://openalex.org/W2886465456,1,2,0,2
1705,https://openalex.org/W2993759128,1,14,1,15
1706,https://openalex.org/W2946496458,1,5,1,6
1707,https://openalex.org/W1979602283,1,1,1,2
1708,https://openalex.org/W2345919783,1,1,1,2
1709,https://openalex.org/W3038795267,1,3,1,4
1710,https://openalex.org/W2976698357,1,1,2,3
1711,https://openalex.org/W2107761752,3,1,2,3
1712,https://openalex.org/W2057671401,3,2,0,2
1713,https://openalex.org/W2096010390,3,2,0,2
1714,https://openalex.org/W821000995,1,1,3,4
1715,https://openalex.org/W1985345842,2,2,1,3
1716,https://openalex.org/W2187852780,1,1,0,1
1717,https://openalex.org/W1904614835,1,2,1,3
